ecommerce_sale_id,ecommerce_product_key,ecommerce_category_key,brand_key,list_price,sale_price,discount_amount,discount_pct,available_flag
12468,12343,31,669,13.93,13.93,0.0,0.0,1
12469,12344,14,636,9.99,6.27,3.7200000000000006,37.24,1
12470,12345,14,9476,44.99,44.99,0.0,0.0,1
12471,12346,13,10205,70.99,70.99,0.0,0.0,1
12472,12347,14,4315,8.84,8.84,0.0,0.0,1
12473,12348,4,8224,19.95,19.95,0.0,0.0,1
12474,12349,189,4513,97.33,96.5,0.8299999999999983,0.85,1
12475,12350,18,5382,26.24,26.24,0.0,0.0,1
12476,12351,12,3181,22.0,22.0,0.0,0.0,1
12477,12352,6,8298,97.33,96.5,0.8299999999999983,0.85,1
12478,12353,59,502,22.0,18.95,3.0500000000000007,13.86,1
12479,12354,14,7377,2.1,2.1,0.0,0.0,1
12480,12355,165,1284,7.26,7.26,0.0,0.0,1
12481,12356,17,9182,20.99,20.99,0.0,0.0,1
12482,12357,72,3214,4.94,4.94,0.0,0.0,1
12483,12358,4,7989,69.95,69.95,0.0,0.0,1
12484,12359,9,3779,18.99,17.21,1.7799999999999976,9.37,1
12485,12360,19,7513,0.0,0.0,0.0,0.0,0
12486,12361,26,7088,24.95,24.95,0.0,0.0,1
12487,12362,37,8288,10.41,10.41,0.0,0.0,1
12488,12363,12,1867,53.46,53.46,0.0,0.0,1
12489,12364,145,10442,34.99,34.99,0.0,0.0,1
12490,12365,11,1997,97.33,96.5,0.8299999999999983,0.85,1
12491,12366,12,1871,10.0,10.0,0.0,0.0,1
12492,12367,12,3801,8.94,8.94,0.0,0.0,1
12493,12368,14,3217,39.99,39.99,0.0,0.0,1
12494,12369,4,9565,10.66,10.66,0.0,0.0,1
12495,12370,129,9032,14.97,14.97,0.0,0.0,1
12496,12371,83,828,91.9,91.9,0.0,0.0,1
12497,12372,19,10032,8.5,8.5,0.0,0.0,1
12498,12373,97,6620,5.69,5.69,0.0,0.0,1
12499,12374,14,8892,97.33,96.5,0.8299999999999983,0.85,1
12500,12375,17,9389,15.12,15.12,0.0,0.0,1
12501,12376,12,9401,97.33,96.5,0.8299999999999983,0.85,1
12502,12377,99,2914,16.99,16.99,0.0,0.0,0
12503,12378,28,9425,11.99,11.99,0.0,0.0,1
12504,12379,18,3379,7.99,7.99,0.0,0.0,1
12505,12380,82,3564,7.79,7.79,0.0,0.0,1
12506,12381,31,7110,19.99,19.99,0.0,0.0,0
12507,12382,150,3949,0.0,0.0,0.0,0.0,0
12508,12383,31,4990,22.5,22.5,0.0,0.0,1
12509,12384,12,9076,64.99,64.99,0.0,0.0,1
12510,12385,4,6959,22.93,22.93,0.0,0.0,1
12511,12386,70,1867,14.87,14.87,0.0,0.0,1
12512,12387,12,4640,97.33,96.5,0.8299999999999983,0.85,1
12513,12388,67,10626,9.97,9.97,0.0,0.0,1
12514,12389,25,9594,14.99,14.99,0.0,0.0,1
12515,12390,25,4534,97.33,96.5,0.8299999999999983,0.85,1
12516,12391,69,6881,10.58,10.58,0.0,0.0,0
12517,12392,167,1783,30.99,30.99,0.0,0.0,1
12518,12393,82,6024,20.0,20.0,0.0,0.0,1
12519,12394,48,9830,7.54,7.54,0.0,0.0,1
12520,26774,48,9830,7.54,7.54,0.0,0.0,1
12521,12395,124,6898,59.6,59.6,0.0,0.0,1
12522,12396,44,5825,7.79,7.79,0.0,0.0,1
12523,12397,6,7382,8.98,8.98,0.0,0.0,1
12524,12398,31,2134,21.99,21.99,0.0,0.0,1
12525,12399,56,4670,3.45,3.45,0.0,0.0,1
12526,12400,13,3797,30.76,30.76,0.0,0.0,0
12527,12401,12,6565,7.83,7.83,0.0,0.0,1
12528,12402,27,697,67.77,67.77,0.0,0.0,0
12529,12403,6,7877,0.0,0.0,0.0,0.0,0
12530,12404,55,7318,97.33,96.5,0.8299999999999983,0.85,1
12531,12405,12,3294,7.99,7.99,0.0,0.0,1
12532,12406,14,6345,97.33,96.5,0.8299999999999983,0.85,1
12533,12407,31,2623,13.85,13.85,0.0,0.0,1
12534,12408,13,9380,23.99,23.99,0.0,0.0,1
12535,12409,12,8564,25.0,25.0,0.0,0.0,1
12536,12410,5,4905,19.99,19.99,0.0,0.0,1
12537,12411,65,5135,5.97,5.97,0.0,0.0,1
12538,12412,4,9565,15.47,15.47,0.0,0.0,1
12539,12413,92,6211,12.29,12.29,0.0,0.0,1
12540,12414,27,10013,97.33,96.5,0.8299999999999983,0.85,1
12541,12415,48,6740,97.33,96.5,0.8299999999999983,0.85,1
12542,12416,4,9794,10.08,10.08,0.0,0.0,1
12543,12417,28,3645,0.0,0.0,0.0,0.0,0
12544,12418,14,9046,16.46,16.46,0.0,0.0,1
12545,12419,4,4128,25.4,25.4,0.0,0.0,1
12546,12420,64,10573,9.99,9.99,0.0,0.0,1
12547,4151,16,3522,4.97,4.97,0.0,0.0,1
12548,6240,16,3522,4.97,4.97,0.0,0.0,1
12549,12421,16,3522,4.97,4.97,0.0,0.0,1
12550,12422,79,9715,8.8,8.8,0.0,0.0,0
12551,12423,22,3870,3.98,3.98,0.0,0.0,1
12552,12424,76,7469,11.9,11.9,0.0,0.0,1
12553,12425,81,9503,19.99,19.99,0.0,0.0,1
12554,12426,16,3741,19.03,19.03,0.0,0.0,1
12555,12427,167,1459,29.99,29.99,0.0,0.0,1
12556,12428,4,8271,33.25,33.25,0.0,0.0,1
12557,12429,5,7081,5.69,5.69,0.0,0.0,1
12558,12430,45,7551,97.33,96.5,0.8299999999999983,0.85,1
12559,12431,12,8535,20.58,20.58,0.0,0.0,0
12560,12432,26,4541,67.94,67.94,0.0,0.0,1
12561,12433,14,2287,16.95,16.95,0.0,0.0,0
12562,12434,14,500,5.39,5.39,0.0,0.0,1
12563,12435,37,852,49.95,49.95,0.0,0.0,1
12564,12436,5,5199,5.97,5.97,0.0,0.0,1
12565,12437,12,7590,6.99,6.99,0.0,0.0,1
12566,12438,12,5152,24.69,24.69,0.0,0.0,1
12567,12439,38,23,14.35,14.35,0.0,0.0,1
12568,12440,96,1793,30.73,30.73,0.0,0.0,0
12569,12441,13,9298,18.0,18.0,0.0,0.0,1
12570,12442,25,3606,9.89,9.89,0.0,0.0,0
12571,12443,12,7802,97.33,96.5,0.8299999999999983,0.85,1
12572,12444,14,5760,29.95,29.95,0.0,0.0,1
12573,12445,29,8371,13.49,13.49,0.0,0.0,1
12574,12446,76,7089,18.8,18.8,0.0,0.0,1
12575,12447,38,257,19.97,19.97,0.0,0.0,1
12576,12448,53,2598,30.0,25.26,4.739999999999998,15.8,1
12577,12449,29,7197,29.0,29.0,0.0,0.0,1
12578,12450,173,9212,24.97,24.97,0.0,0.0,1
12579,12451,13,10254,65.49,65.49,0.0,0.0,1
12580,12452,37,4575,63.99,63.99,0.0,0.0,1
12581,12453,46,3403,97.33,96.5,0.8299999999999983,0.85,1
12582,12454,6,10288,38.05,38.05,0.0,0.0,1
12583,12455,79,5869,6.99,6.99,0.0,0.0,1
12584,12456,105,5506,10.63,10.63,0.0,0.0,1
12585,12457,4,556,9.99,9.99,0.0,0.0,1
12586,12458,17,7126,71.16,71.16,0.0,0.0,1
12587,12459,14,5426,52.0,52.0,0.0,0.0,0
12588,12460,25,4534,38.95,38.95,0.0,0.0,1
12589,12461,27,2848,50.67,50.67,0.0,0.0,1
12590,12462,19,3373,15.99,15.99,0.0,0.0,1
12591,12463,12,1698,38.0,38.0,0.0,0.0,1
12592,12464,16,1567,10.86,10.86,0.0,0.0,1
12593,12465,29,10123,97.33,96.5,0.8299999999999983,0.85,1
12594,12466,25,1867,32.91,32.91,0.0,0.0,1
12595,12467,78,8362,5.33,5.33,0.0,0.0,1
12596,12468,31,5825,6.85,6.85,0.0,0.0,1
12597,12469,17,5994,25.89,25.89,0.0,0.0,0
12598,12470,48,10559,49.99,49.99,0.0,0.0,1
12599,12471,33,3761,43.77,43.77,0.0,0.0,1
12600,12472,4,9764,14.99,14.99,0.0,0.0,1
12601,12473,26,500,6.98,6.98,0.0,0.0,1
12602,12474,66,6665,76.2,76.2,0.0,0.0,1
12603,12475,94,9553,31.97,31.97,0.0,0.0,1
12604,12476,102,9954,89.99,89.99,0.0,0.0,1
12605,12477,12,374,27.99,27.99,0.0,0.0,1
12606,12478,16,8787,4.17,4.17,0.0,0.0,1
12607,12479,4,3228,5.99,5.99,0.0,0.0,1
12608,12480,1,6067,13.08,13.08,0.0,0.0,1
12609,12481,27,9588,6.99,6.99,0.0,0.0,1
12610,12482,13,7329,19.99,19.99,0.0,0.0,1
12611,12483,4,89,43.39,43.39,0.0,0.0,0
12612,12484,56,8838,37.57,37.57,0.0,0.0,1
12613,12485,12,7882,47.78,47.78,0.0,0.0,1
12614,12486,4,10163,11.97,11.97,0.0,0.0,1
12615,12487,12,9771,51.0,51.0,0.0,0.0,1
12616,12488,129,7038,6.77,6.77,0.0,0.0,1
12617,12489,19,1568,0.0,0.0,0.0,0.0,0
12618,12490,12,9553,97.33,96.5,0.8299999999999983,0.85,1
12619,12491,29,7197,15.92,15.92,0.0,0.0,1
12620,12492,27,3021,10.89,10.89,0.0,0.0,1
12621,12493,25,9588,23.19,23.19,0.0,0.0,1
12622,12494,40,5939,13.49,13.49,0.0,0.0,1
12623,12495,139,6150,97.33,96.5,0.8299999999999983,0.85,1
12624,12496,257,4745,42.0,35.0,7.0,16.67,1
12625,12497,54,5574,0.0,0.0,0.0,0.0,0
12626,12498,12,8721,97.33,96.5,0.8299999999999983,0.85,1
12627,12499,42,8259,20.5,20.5,0.0,0.0,1
12628,12500,28,8687,14.45,14.45,0.0,0.0,1
12629,12501,60,4577,24.99,24.99,0.0,0.0,1
12630,12502,12,6911,12.97,12.97,0.0,0.0,1
12631,12503,29,4513,73.99,73.99,0.0,0.0,1
12632,12504,65,5500,6.97,6.97,0.0,0.0,1
12633,12505,154,452,12.99,12.99,0.0,0.0,1
12634,12506,26,6595,28.99,28.99,0.0,0.0,1
12635,12507,105,5913,13.4,13.4,0.0,0.0,1
12636,12508,14,9288,69.95,69.95,0.0,0.0,1
12637,12509,33,7464,9.57,9.57,0.0,0.0,1
12638,12510,25,8959,39.7,39.7,0.0,0.0,1
12639,12511,12,3025,39.99,39.99,0.0,0.0,1
12640,12512,4,9764,34.99,34.99,0.0,0.0,1
12641,12513,31,2487,5.77,5.77,0.0,0.0,1
12642,12514,17,3731,41.25,41.25,0.0,0.0,1
12643,12515,39,6158,0.0,0.0,0.0,0.0,0
12644,12516,38,609,12.99,12.99,0.0,0.0,1
12645,12517,160,7530,6.98,6.98,0.0,0.0,1
12646,12518,14,4770,52.92,47.66,5.260000000000005,9.94,1
12647,12519,13,3050,70.0,70.0,0.0,0.0,1
12648,12520,8,2091,59.99,59.99,0.0,0.0,1
12649,12521,14,2310,12.95,12.95,0.0,0.0,1
12650,12522,4,4263,97.33,96.5,0.8299999999999983,0.85,1
12651,12523,104,2161,16.53,16.53,0.0,0.0,0
12652,12524,43,3551,77.93,77.93,0.0,0.0,1
12653,12525,54,8463,11.15,11.15,0.0,0.0,1
12654,12526,14,5882,4.17,4.17,0.0,0.0,1
12655,12527,5,2170,44.99,44.99,0.0,0.0,1
12656,12528,12,2283,16.99,16.99,0.0,0.0,1
12657,12529,12,4111,97.33,96.5,0.8299999999999983,0.85,1
12658,12530,83,7871,60.95,60.95,0.0,0.0,1
12659,12531,25,513,97.33,96.5,0.8299999999999983,0.85,0
12660,12532,31,4701,15.22,15.22,0.0,0.0,1
12661,12533,33,4673,2.22,2.22,0.0,0.0,1
12662,12534,17,3582,11.99,11.99,0.0,0.0,1
12663,12535,67,8091,17.89,17.89,0.0,0.0,1
12664,12536,14,8618,97.33,96.5,0.8299999999999983,0.85,1
12665,12537,12,2012,14.99,14.99,0.0,0.0,1
12666,12538,14,4841,97.33,96.5,0.8299999999999983,0.85,1
12667,12539,43,401,5.28,5.28,0.0,0.0,1
12668,12540,28,6715,37.44,37.44,0.0,0.0,1
12669,12541,6,5317,4.28,4.28,0.0,0.0,1
12670,12542,79,1668,19.61,19.61,0.0,0.0,1
12671,12543,27,9010,68.95,68.95,0.0,0.0,1
12672,12544,13,9588,10.93,10.93,0.0,0.0,1
12673,12545,24,8921,14.61,14.61,0.0,0.0,0
12674,12546,13,1271,93.56,93.56,0.0,0.0,1
12675,12547,18,6204,10.24,10.24,0.0,0.0,1
12676,12548,14,3257,74.9,74.9,0.0,0.0,1
12677,12549,8,112,24.19,24.19,0.0,0.0,1
12678,12550,14,634,33.95,33.95,0.0,0.0,1
12679,12551,5,851,6.84,6.84,0.0,0.0,1
12680,12552,49,2433,42.41,42.41,0.0,0.0,1
12681,12553,12,3393,79.99,79.99,0.0,0.0,1
12682,12554,26,9588,9.12,9.12,0.0,0.0,1
12683,12555,108,8626,6.38,6.38,0.0,0.0,1
12684,12556,206,682,6.49,6.49,0.0,0.0,1
12685,12557,89,6898,35.99,35.99,0.0,0.0,1
12686,12558,12,83,33.59,33.59,0.0,0.0,0
12687,12559,13,1271,45.99,33.21,12.78,27.79,1
12688,12560,20,9572,17.09,17.09,0.0,0.0,1
12689,12561,62,3367,5.68,5.68,0.0,0.0,1
12690,12562,14,371,9.59,9.59,0.0,0.0,1
12691,12563,4,2899,9.16,9.16,0.0,0.0,1
12692,12564,19,8386,38.65,38.65,0.0,0.0,1
12693,12565,4,8224,71.95,71.95,0.0,0.0,1
12694,2244,60,9275,7.12,7.12,0.0,0.0,1
12695,12566,60,9275,7.12,7.12,0.0,0.0,1
12696,12567,5,7652,45.65,45.65,0.0,0.0,1
12697,12568,27,5516,10.92,10.92,0.0,0.0,1
12698,12569,62,10688,4.13,4.13,0.0,0.0,1
12699,12570,17,6006,12.95,12.95,0.0,0.0,1
12700,12571,18,3419,58.82,58.82,0.0,0.0,1
12701,12572,14,4104,97.33,96.5,0.8299999999999983,0.85,1
12702,12573,29,6629,97.33,96.5,0.8299999999999983,0.85,1
12703,12574,9,8819,29.95,29.95,0.0,0.0,0
12704,12575,65,6464,10.01,10.01,0.0,0.0,1
12705,12576,78,6321,24.92,24.92,0.0,0.0,1
12706,12577,89,7160,27.61,27.61,0.0,0.0,0
12707,12578,4,2295,49.95,49.95,0.0,0.0,1
12708,12579,33,7352,15.08,15.08,0.0,0.0,1
12709,12580,11,6757,44.85,44.85,0.0,0.0,1
12710,12581,60,2170,59.99,59.99,0.0,0.0,1
12711,12582,4,328,39.95,39.95,0.0,0.0,1
12712,12583,12,2787,19.1,19.1,0.0,0.0,1
12713,12584,13,4034,44.62,44.62,0.0,0.0,1
12714,12585,4,5041,10.99,10.99,0.0,0.0,1
12715,12586,17,5344,79.99,79.99,0.0,0.0,1
12716,12587,13,738,97.33,96.5,0.8299999999999983,0.85,1
12717,12588,29,8892,61.99,61.99,0.0,0.0,1
12718,12589,69,3889,21.99,21.99,0.0,0.0,1
12719,12590,5,1783,10.98,10.98,0.0,0.0,1
12720,12591,12,8693,69.95,69.95,0.0,0.0,1
12721,12592,14,10044,6.91,6.91,0.0,0.0,1
12722,12593,17,4869,97.33,96.5,0.8299999999999983,0.85,1
12723,12594,10,9588,51.09,51.09,0.0,0.0,1
12724,12595,16,2897,3.59,3.59,0.0,0.0,1
12725,12596,31,10738,24.12,24.12,0.0,0.0,1
12726,12597,17,8977,31.13,31.13,0.0,0.0,1
12727,12598,93,9413,10.99,10.99,0.0,0.0,1
12728,12599,4,10163,7.55,7.55,0.0,0.0,1
12729,12600,4,9351,39.09,39.09,0.0,0.0,0
12730,12601,18,3181,16.99,16.99,0.0,0.0,1
12731,12602,48,10208,4.19,4.19,0.0,0.0,1
12732,12603,185,10468,32.92,32.92,0.0,0.0,1
12733,12604,38,4528,17.99,12.59,5.399999999999999,30.02,1
12734,12605,47,894,24.99,24.99,0.0,0.0,1
12735,12606,19,10111,0.0,0.0,0.0,0.0,0
12736,12607,19,4078,28.02,28.02,0.0,0.0,1
12737,12608,14,5665,71.99,71.99,0.0,0.0,1
12738,12609,19,8006,0.0,0.0,0.0,0.0,0
12739,12610,12,35,21.99,21.99,0.0,0.0,1
12740,12611,12,8578,34.95,34.95,0.0,0.0,0
12741,12612,43,401,17.83,17.83,0.0,0.0,1
12742,12613,28,1407,30.03,30.03,0.0,0.0,1
12743,12614,12,2790,78.95,78.95,0.0,0.0,1
12744,12615,53,7054,59.99,38.64,21.35,35.59,1
12745,12616,114,8055,14.09,9.99,4.1,29.1,1
12746,12617,11,3160,76.24,76.24,0.0,0.0,0
12747,12618,13,3657,97.33,96.5,0.8299999999999983,0.85,1
12748,12619,31,2643,18.8,18.8,0.0,0.0,1
12749,12620,17,8869,55.67,55.67,0.0,0.0,1
12750,12621,113,6620,8.78,8.78,0.0,0.0,1
12751,12622,31,2511,23.2,23.2,0.0,0.0,1
12752,12623,17,1008,24.99,24.99,0.0,0.0,1
12753,12624,28,6405,16.99,16.99,0.0,0.0,1
12754,12625,29,8288,5.55,5.55,0.0,0.0,1
12755,12626,6,9588,70.99,70.99,0.0,0.0,1
12756,12627,1,1363,16.39,16.39,0.0,0.0,1
12757,12628,27,9112,35.95,35.95,0.0,0.0,1
12758,12629,70,10714,17.99,17.99,0.0,0.0,1
12759,12630,27,8771,6.6,6.6,0.0,0.0,1
12760,12631,99,7703,51.29,51.29,0.0,0.0,1
12761,12632,144,402,4.84,4.84,0.0,0.0,1
12762,12633,17,1791,37.42,37.42,0.0,0.0,1
12763,12634,47,3870,4.16,4.16,0.0,0.0,1
12764,12635,13,10205,13.52,13.52,0.0,0.0,1
12765,12636,4,548,41.99,41.99,0.0,0.0,1
12766,12637,37,10439,15.99,15.99,0.0,0.0,1
12767,12638,14,1561,14.98,14.98,0.0,0.0,1
12768,12639,65,5706,30.19,30.19,0.0,0.0,1
12769,12640,14,1772,19.99,19.99,0.0,0.0,1
12770,12641,1,6725,14.99,14.99,0.0,0.0,1
12771,12642,12,8937,14.99,14.99,0.0,0.0,1
12772,12643,12,2703,97.33,96.5,0.8299999999999983,0.85,1
12773,12644,27,9013,59.99,59.99,0.0,0.0,1
12774,12645,16,10677,5.49,5.49,0.0,0.0,1
12775,12646,56,2752,3.99,3.99,0.0,0.0,1
12776,12647,149,2972,9.94,9.94,0.0,0.0,1
12777,12648,14,3331,36.86,36.86,0.0,0.0,1
12778,12649,14,1689,21.98,21.98,0.0,0.0,1
12779,12650,14,4513,55.99,55.99,0.0,0.0,1
12780,12651,4,500,4.88,4.88,0.0,0.0,1
12781,12652,14,10258,97.33,96.5,0.8299999999999983,0.85,0
12782,12653,5,426,17.3,17.3,0.0,0.0,1
12783,12654,12,5989,97.33,93.95,3.3799999999999955,3.47,1
12784,12655,32,9565,12.82,12.82,0.0,0.0,1
12785,12656,14,4527,52.55,52.55,0.0,0.0,1
12786,12657,51,1278,16.99,16.99,0.0,0.0,1
12787,12658,5,3970,97.33,96.5,0.8299999999999983,0.85,1
12788,12659,155,5315,49.99,49.99,0.0,0.0,1
12789,12660,27,9797,15.04,15.04,0.0,0.0,1
12790,12661,4,10283,41.86,41.86,0.0,0.0,1
12791,12662,17,5011,97.33,96.5,0.8299999999999983,0.85,1
12792,12663,5,2962,25.98,25.98,0.0,0.0,1
12793,12664,14,3682,23.0,23.0,0.0,0.0,1
12794,12665,47,3870,7.72,7.72,0.0,0.0,1
12795,12666,51,10445,35.05,35.05,0.0,0.0,1
12796,12667,17,818,97.33,96.5,0.8299999999999983,0.85,1
12797,12668,14,1480,45.27,45.27,0.0,0.0,1
12798,10675,12,9553,85.64,85.64,0.0,0.0,1
12799,12669,31,669,5.49,5.49,0.0,0.0,1
12800,12670,51,6711,27.0,27.0,0.0,0.0,1
12801,12671,9,1098,11.95,11.95,0.0,0.0,1
12802,12672,79,4610,15.99,15.99,0.0,0.0,1
12803,12673,28,6606,17.7,17.7,0.0,0.0,0
12804,12674,92,5671,11.37,11.37,0.0,0.0,1
12805,12675,16,3522,22.18,22.18,0.0,0.0,1
12806,12676,19,3373,33.98,33.98,0.0,0.0,1
12807,12677,29,2174,97.33,96.5,0.8299999999999983,0.85,0
12808,12678,51,382,36.62,36.62,0.0,0.0,1
12809,12679,17,9182,9.99,9.99,0.0,0.0,1
12810,12680,12,70,19.99,19.99,0.0,0.0,1
12811,12681,33,1525,18.51,18.51,0.0,0.0,1
12812,12682,37,10050,49.99,49.99,0.0,0.0,1
12813,12683,67,6107,26.32,26.32,0.0,0.0,1
12814,12684,12,9328,39.9,39.9,0.0,0.0,1
12815,12685,37,8440,35.0,35.0,0.0,0.0,1
12816,12686,14,5577,27.0,27.0,0.0,0.0,1
12817,12687,38,6218,35.42,35.42,0.0,0.0,1
12818,12688,29,8892,49.99,18.84,31.15,62.31,1
12819,12689,90,4741,97.33,96.5,0.8299999999999983,0.85,1
12820,12690,13,1847,27.99,27.99,0.0,0.0,1
12821,12691,12,2274,8.99,8.99,0.0,0.0,0
12822,12692,51,6489,39.96,39.96,0.0,0.0,1
12823,12693,20,6545,97.33,94.59,2.739999999999995,2.82,1
12824,12694,55,4321,41.99,41.99,0.0,0.0,1
12825,11474,53,10732,14.27,14.27,0.0,0.0,1
12826,12695,14,3902,34.99,34.99,0.0,0.0,1
12827,12696,14,500,9.36,9.36,0.0,0.0,1
12828,12697,70,7555,12.94,12.94,0.0,0.0,1
12829,12698,30,6473,97.33,96.5,0.8299999999999983,0.85,1
12830,12699,14,10283,18.19,18.19,0.0,0.0,1
12831,12700,14,6212,9.99,9.99,0.0,0.0,1
12832,12701,12,2232,6.99,6.99,0.0,0.0,1
12833,12702,224,320,20.93,20.93,0.0,0.0,1
12834,12703,13,9765,97.33,96.5,0.8299999999999983,0.85,1
12835,12704,26,55,10.95,10.95,0.0,0.0,1
12836,12705,14,8241,38.72,38.72,0.0,0.0,1
12837,12706,12,645,12.06,12.06,0.0,0.0,1
12838,12707,33,10378,2.98,2.98,0.0,0.0,1
12839,12708,12,6639,32.29,32.29,0.0,0.0,1
12840,12709,82,4811,9.19,9.19,0.0,0.0,1
12841,12710,4,2851,9.47,9.47,0.0,0.0,1
12842,12711,4,9977,4.96,4.96,0.0,0.0,1
12843,12712,26,9565,8.46,8.46,0.0,0.0,1
12844,12713,18,6204,97.33,96.5,0.8299999999999983,0.85,1
12845,12714,54,4117,8.94,8.94,0.0,0.0,1
12846,12715,50,9860,59.95,59.95,0.0,0.0,1
12847,12716,29,1268,46.1,46.1,0.0,0.0,1
12848,12717,17,5159,97.33,96.5,0.8299999999999983,0.85,1
12849,12718,12,2581,21.0,21.0,0.0,0.0,1
12850,12719,96,8073,13.63,13.63,0.0,0.0,1
12851,12720,17,3951,43.89,43.89,0.0,0.0,1
12852,12721,14,6529,30.99,30.99,0.0,0.0,0
12853,12722,4,8787,6.58,6.58,0.0,0.0,1
12854,12723,84,8869,74.72,74.72,0.0,0.0,1
12855,12724,14,10006,88.0,34.0,54.0,61.36,1
12856,12725,4,8787,9.59,9.59,0.0,0.0,1
12857,12726,25,5639,25.92,25.92,0.0,0.0,1
12858,12727,99,5413,29.23,29.23,0.0,0.0,1
12859,12728,31,8455,45.28,45.28,0.0,0.0,1
12860,12729,12,2842,97.33,96.5,0.8299999999999983,0.85,1
12861,12730,27,3429,17.98,17.98,0.0,0.0,1
12862,12731,47,5254,27.19,27.19,0.0,0.0,1
12863,12732,38,2994,19.96,19.96,0.0,0.0,1
12864,12733,19,2780,26.53,26.53,0.0,0.0,1
12865,12734,14,6914,29.98,29.98,0.0,0.0,1
12866,12735,14,6822,34.8,34.8,0.0,0.0,1
12867,12736,97,8829,8.0,8.0,0.0,0.0,1
12868,12737,28,4749,97.33,96.5,0.8299999999999983,0.85,0
12869,12738,39,7439,5.71,5.71,0.0,0.0,1
12870,12739,144,9374,39.98,39.98,0.0,0.0,1
12871,12740,26,9156,3.61,3.61,0.0,0.0,1
12872,12741,8,10712,19.77,19.77,0.0,0.0,1
12873,12742,9,293,51.49,51.49,0.0,0.0,1
12874,12743,14,300,31.3,31.3,0.0,0.0,1
12875,12744,13,9380,18.99,18.99,0.0,0.0,1
12876,12745,18,3390,59.99,59.99,0.0,0.0,1
12877,12746,1,9073,29.32,29.32,0.0,0.0,1
12878,12747,1,495,29.84,29.84,0.0,0.0,1
12879,12748,4,8267,12.23,12.23,0.0,0.0,1
12880,12749,13,9765,97.33,96.5,0.8299999999999983,0.85,1
12881,12750,74,4328,3.48,3.48,0.0,0.0,1
12882,12751,45,10655,31.76,31.76,0.0,0.0,1
12883,12752,12,241,97.33,96.5,0.8299999999999983,0.85,1
12884,12753,6,3870,5.94,5.94,0.0,0.0,1
12885,12754,151,7469,16.88,16.88,0.0,0.0,1
12886,12755,19,3475,22.99,22.99,0.0,0.0,1
12887,12756,207,2543,53.99,53.99,0.0,0.0,1
12888,12757,12,3419,30.0,30.0,0.0,0.0,1
12889,12758,4,3887,14.68,14.68,0.0,0.0,1
12890,12759,31,440,8.54,8.54,0.0,0.0,1
12891,12760,31,6620,4.97,4.97,0.0,0.0,1
12892,12761,66,9869,30.95,30.95,0.0,0.0,1
12893,12762,20,7633,55.99,55.99,0.0,0.0,1
12894,12763,15,2994,44.92,32.98,11.940000000000005,26.58,1
12895,12764,16,815,29.64,29.64,0.0,0.0,1
12896,12765,17,6149,33.76,33.76,0.0,0.0,1
12897,12766,14,4592,9.19,9.19,0.0,0.0,1
12898,12767,67,8009,85.24,85.24,0.0,0.0,1
12899,12768,25,9905,97.33,96.5,0.8299999999999983,0.85,1
12900,12769,4,2770,7.97,7.97,0.0,0.0,1
12901,12770,12,10019,45.0,26.0,19.0,42.22,1
12902,12771,4,9688,20.0,20.0,0.0,0.0,1
12903,12772,4,10584,4.99,4.99,0.0,0.0,1
12904,12773,42,9797,12.89,12.89,0.0,0.0,0
12905,12774,53,10464,17.99,17.99,0.0,0.0,1
12906,12775,15,2848,39.5,31.2,8.3,21.01,1
12907,12776,43,9168,8.88,8.88,0.0,0.0,1
12908,12777,17,5344,54.32,54.32,0.0,0.0,1
12909,12778,4,699,0.0,0.0,0.0,0.0,0
12910,12779,37,4486,39.88,20.0,19.880000000000003,49.85,1
12911,12780,4,3858,6.99,6.99,0.0,0.0,1
12912,12781,12,2387,60.69,60.69,0.0,0.0,1
12913,12782,12,8015,97.33,96.5,0.8299999999999983,0.85,1
12914,12783,74,10431,24.88,24.88,0.0,0.0,0
12915,12784,26,5667,23.87,23.87,0.0,0.0,1
12916,12785,14,9588,11.59,11.59,0.0,0.0,1
12917,12786,20,1560,27.21,27.21,0.0,0.0,1
12918,12787,12,6403,97.33,96.5,0.8299999999999983,0.85,1
12919,12788,3,10181,21.99,21.99,0.0,0.0,1
12920,12789,16,5145,6.74,6.74,0.0,0.0,1
12921,12790,47,9938,24.99,24.99,0.0,0.0,1
12922,12791,13,2124,14.99,14.99,0.0,0.0,1
12923,12792,12,1867,54.36,54.36,0.0,0.0,1
12924,12793,12,469,22.22,22.22,0.0,0.0,1
12925,12794,19,6431,73.76,50.33,23.430000000000007,31.77,1
12926,12795,65,3704,22.92,22.92,0.0,0.0,1
12927,12796,1,4178,7.65,7.65,0.0,0.0,1
12928,12797,17,1841,97.33,96.5,0.8299999999999983,0.85,1
12929,12798,112,4911,11.59,11.59,0.0,0.0,1
12930,12799,4,8267,0.0,0.0,0.0,0.0,0
12931,12800,31,10630,28.95,28.95,0.0,0.0,0
12932,12801,1,5482,29.23,29.23,0.0,0.0,0
12933,12802,37,10050,26.99,26.99,0.0,0.0,1
12934,12803,12,3602,97.33,96.5,0.8299999999999983,0.85,1
12935,12804,22,5632,9.95,9.95,0.0,0.0,1
12936,12805,14,1508,97.33,96.5,0.8299999999999983,0.85,1
12937,12806,25,9851,47.0,47.0,0.0,0.0,1
12938,12807,14,1448,97.33,96.5,0.8299999999999983,0.85,1
12939,12808,12,2748,59.0,59.0,0.0,0.0,1
