performance_id,date_key,store_key,temp_category_key,weekly_sales,temperature,fuel_price,cpi,unemployment,holiday_flag
3357,-1,24,3,1234281.7,59.84,4.202,134.6803871,8.212,0
3358,-1,24,3,1311153.72,65.74,4.134,134.7677742,8.212,0
3359,20110306,24,4,1554837.62,73.12,4.069,134.8551613,8.212,0
3360,20111006,24,4,1373841.91,70.02,4.025,134.9425484,8.212,0
3361,-1,24,3,1320359.23,64.34,3.989,135.0837333,8.212,0
3362,-1,24,3,1304850.67,68.88,3.964,135.2652667,8.212,0
3363,20110107,24,4,1445596.61,70.27,3.916,135.4468,8.358,0
3364,20110807,24,4,1567340.07,72.56,3.886,135.6283333,8.358,0
3365,-1,24,4,1356938.95,74.43,3.915,135.7837419,8.358,0
3366,-1,24,4,1357672.24,79.29,3.972,135.8738387,8.358,0
3367,-1,24,4,1310973.06,74.84,4.004,135.9639355,8.358,0
3368,20110508,24,4,1417616.81,74.64,4.02,136.0540323,8.358,0
3369,20111208,24,4,1402818.01,72.52,3.995,136.144129,8.358,0
3370,-1,24,3,1352039.88,69.93,3.942,136.183129,8.358,0
3371,-1,24,3,1402372.09,69.94,3.906,136.2136129,8.358,0
3372,20110209,24,3,1196105.44,68.14,3.879,136.2440968,8.358,0
3373,20110909,24,3,1527455.19,68.32,3.93,136.2745806,8.358,1
3374,-1,24,3,1227535.97,65.56,3.937,136.3145,8.358,0
3375,-1,24,3,1232376.49,60.61,3.899,136.367,8.358,0
3376,-1,24,3,1246242.61,68.0,3.858,136.4195,8.358,0
3377,20110710,24,3,1405914.39,53.87,3.775,136.472,8.454,0
3378,-1,24,3,1333315.03,60.21,3.744,136.5150968,8.454,0
3379,-1,24,3,1283563.43,56.6,3.757,136.5017742,8.454,0
3380,-1,24,2,1307142.75,48.0,3.757,136.4884516,8.454,0
3381,20110411,24,2,1385860.38,39.87,3.738,136.475129,8.454,0
3382,20111111,24,2,1425078.59,46.78,3.719,136.4618065,8.454,0
3383,-1,24,2,1297535.69,48.17,3.717,136.4666667,8.454,0
3384,-1,24,2,1761235.67,41.83,3.689,136.4788,8.454,1
3385,20110212,24,2,1335647.1,47.21,3.666,136.4909333,8.454,0
3386,20110912,24,2,1529615.54,42.3,3.627,136.5030667,8.454,0
3387,-1,24,2,1624994.43,36.0,3.611,136.5335161,8.454,0
3388,-1,24,2,2168344.23,36.93,3.587,136.5883871,8.454,0
3389,-1,24,2,1363973.16,33.45,3.566,136.6432581,8.454,1
3390,20120601,24,2,1251581.89,32.86,3.585,136.698129,8.659,0
3391,-1,24,2,1155594.2,36.5,3.666,136.753,8.659,0
3392,-1,24,1,1151993.85,25.73,3.705,136.8564194,8.659,0
3393,-1,24,1,1057290.41,31.92,3.737,136.9598387,8.659,0
3394,20120302,24,2,1249696.97,38.61,3.796,137.0632581,8.659,0
3395,20121002,24,2,1403460.87,33.82,3.826,137.1666774,8.659,1
3396,-1,24,2,1326370.08,33.92,3.874,137.2583103,8.659,0
3397,-1,24,2,1303233.15,37.35,3.917,137.3411034,8.659,0
3398,20120203,24,2,1213994.39,35.36,3.983,137.4238966,8.659,0
3399,20120903,24,2,1325835.7,41.5,4.021,137.5066897,8.659,0
3400,-1,24,2,1239299.12,48.68,4.021,137.5843871,8.659,0
3401,-1,24,3,1221723.94,59.51,4.054,137.6552903,8.659,0
3402,-1,24,2,1230106.13,47.28,4.098,137.7261935,8.659,0
3403,20120604,24,2,1524734.29,45.25,4.143,137.7970968,8.983,0
3404,-1,24,2,1285783.87,48.65,4.187,137.868,8.983,0
3405,-1,24,3,1208654.4,61.05,4.17,137.9230667,8.983,0
3406,-1,24,2,1194334.65,49.26,4.163,137.9781333,8.983,0
3407,20120405,24,3,1306551.71,52.14,4.124,138.0332,8.983,0
3408,20121105,24,3,1355391.79,58.7,4.055,138.0882667,8.983,0
3409,-1,24,3,1298809.8,63.1,4.029,138.1065806,8.983,0
3410,-1,24,3,1407897.57,65.79,3.979,138.1101935,8.983,0
3411,20120106,24,4,1467722.19,71.79,3.915,138.1138065,8.983,0
3412,20120806,24,3,1406313.13,59.93,3.871,138.1174194,8.983,0
3413,-1,24,3,1364445.98,68.28,3.786,138.1295333,8.983,0
3414,-1,24,4,1434709.63,72.29,3.722,138.1629,8.983,0
3415,-1,24,4,1428869.9,70.4,3.667,138.1962667,8.983,0
3416,20120607,24,4,1645097.75,77.18,3.646,138.2296333,8.953,0
3417,-1,24,4,1405475.78,75.36,3.689,138.263,8.953,0
3418,-1,24,4,1394299.0,76.42,3.732,138.2331935,8.953,0
3419,-1,24,4,1307339.14,73.62,3.82,138.2033871,8.953,0
3420,20120308,24,4,1440374.13,73.26,3.819,138.1735806,8.953,0
3421,20121008,24,4,1497054.81,75.53,3.863,138.1437742,8.953,0
3422,-1,24,4,1397970.54,72.87,3.963,138.1857097,8.953,0
3423,-1,24,3,1303726.54,68.13,3.997,138.2814516,8.953,0
3424,-1,24,4,1344558.92,71.18,4.026,138.3771935,8.953,0
3425,20120709,24,4,1477134.75,72.81,4.076,138.4729355,8.953,1
3426,-1,24,3,1242909.53,64.28,4.088,138.5673,8.953,0
3427,-1,24,3,1261158.47,61.25,4.203,138.6534,8.953,0
3428,-1,24,3,1259278.36,58.86,4.158,138.7395,8.953,0
3429,20120510,24,3,1416720.54,60.35,4.151,138.8256,8.693,0
3430,20121210,24,3,1416301.17,51.64,4.186,138.9117,8.693,0
3431,-1,24,3,1255414.84,52.59,4.153,138.8336129,8.693,0
3432,-1,24,3,1307182.29,55.16,4.071,138.7281613,8.693,0
3433,20100502,25,1,677231.63,21.1,2.784,204.2471935,8.187,0
3434,20101202,25,1,583364.02,19.64,2.773,204.3857472,8.187,1
3435,-1,25,1,676260.67,24.16,2.745,204.4321004,8.187,0
3436,-1,25,1,628516.57,29.16,2.754,204.4630869,8.187,0
3437,20100503,25,1,665750.06,29.45,2.777,204.4940734,8.187,0
3438,20101203,25,2,660619.99,40.05,2.818,204.5250598,8.187,0
3439,-1,25,2,659795.84,45.0,2.844,204.3782258,8.187,0
3440,-1,25,2,696687.6,45.84,2.854,204.201755,8.187,0
3441,20100204,25,2,822486.37,47.2,2.85,204.0252842,7.856,0
3442,20100904,25,3,712647.97,61.36,2.869,203.8488134,7.856,0
3443,-1,25,3,715311.6,52.16,2.899,203.7307486,7.856,0
3444,-1,25,2,694531.72,46.12,2.902,203.6905586,7.856,0
3445,-1,25,3,706924.02,50.97,2.921,203.6503685,7.856,0
3446,20100705,25,3,724468.97,63.67,2.966,203.6101784,7.856,0
3447,-1,25,3,698073.95,50.27,2.982,203.6133915,7.856,0
3448,-1,25,3,704113.22,57.17,2.958,203.8770235,7.856,0
3449,-1,25,3,792442.54,69.31,2.899,204.1406556,7.856,0
3450,20100406,25,3,764155.44,69.22,2.847,204.4042877,7.856,0
3451,20101106,25,3,737163.2,63.68,2.809,204.6679198,7.856,0
3452,-1,25,3,780444.94,69.56,2.78,204.670036,7.856,0
3453,-1,25,4,737569.14,72.17,2.808,204.5675459,7.856,0
3454,20100207,25,3,759407.87,66.42,2.815,204.4650559,7.527,0
3455,20100907,25,4,719591.13,75.24,2.793,204.3625658,7.527,0
3456,-1,25,4,726997.84,73.43,2.783,204.3571656,7.527,0
3457,-1,25,4,665290.93,75.37,2.771,204.4812188,7.527,0
3458,-1,25,4,682124.34,71.99,2.781,204.605272,7.527,0
3459,20100608,25,4,699464.43,71.79,2.784,204.7293252,7.527,0
3460,-1,25,4,686072.39,72.73,2.805,204.8533784,7.527,0
3461,-1,25,4,724499.81,71.81,2.779,204.8217044,7.527,0
3462,-1,25,3,711461.95,67.15,2.755,204.7900305,7.527,0
3463,20100309,25,4,685700.08,71.17,2.715,204.7583566,7.527,0
3464,20101009,25,3,655811.95,61.14,2.699,204.7266827,7.527,1
3465,-1,25,3,628989.88,60.13,2.706,204.7513279,7.527,0
3466,-1,25,3,607819.33,65.06,2.713,204.8182126,7.527,0
3467,20100110,25,3,658640.14,57.56,2.707,204.8850973,7.484,0
3468,20100810,25,2,674283.86,48.46,2.764,204.951982,7.484,0
3469,-1,25,3,616094.72,54.09,2.868,205.0137637,7.484,0
3470,-1,25,2,661644.19,46.73,2.917,205.0627881,7.484,0
3471,-1,25,3,674458.03,55.72,2.921,205.1118126,7.484,0
3472,20100511,25,2,696314.53,38.8,2.917,205.160837,7.484,0
3473,20101211,25,2,713250.08,40.68,2.931,205.2098614,7.484,0
3474,-1,25,2,718056.73,42.72,3.0,205.0992811,7.484,0
3475,-1,25,2,1115240.61,43.43,3.039,204.9621,7.484,1
3476,20100312,25,2,885572.96,32.41,3.046,204.8249189,7.484,0
3477,20101012,25,1,964729.18,22.65,3.109,204.6877378,7.484,0
3478,-1,25,1,1047707.59,21.6,3.14,204.6321194,7.484,0
3479,-1,25,1,1295391.19,22.94,3.141,204.6376731,7.484,0
3480,-1,25,1,623092.54,25.89,3.179,204.6432267,7.484,1
3481,20110701,25,1,558794.63,29.0,3.193,204.6487803,7.343,0
3482,-1,25,1,572360.83,18.3,3.205,204.7026042,7.343,0
3483,-1,25,1,568093.57,23.21,3.229,205.0460497,7.343,0
3484,-1,25,1,600448.69,18.92,3.237,205.3894952,7.343,0
3485,20110402,25,1,639830.45,23.94,3.231,205.7329407,7.343,0
3486,20111102,25,1,615666.78,21.18,3.239,206.0763862,7.343,1
3487,-1,25,2,634637.03,38.42,3.245,206.3694701,7.343,0
3488,-1,25,1,570816.34,28.36,3.274,206.6424093,7.343,0
3489,20110403,25,1,640912.18,31.59,3.433,206.9153485,7.343,0
3490,20111103,25,2,599828.39,36.73,3.582,207.1882876,7.343,0
3491,-1,25,2,603393.64,40.94,3.631,207.4283845,7.343,0
3492,-1,25,2,616324.24,38.51,3.625,207.6553444,7.343,0
3493,20110104,25,1,618377.79,28.5,3.638,207.8823043,7.287,0
3494,20110804,25,2,648606.13,42.11,3.72,208.1092642,7.287,0
3495,-1,25,3,674562.45,51.43,3.821,208.3172811,7.287,0
3496,-1,25,2,756588.42,45.87,3.892,208.4779405,7.287,0
3497,-1,25,3,649245.0,58.43,3.962,208.6386,7.287,0
3498,20110605,25,2,659446.55,49.5,4.046,208.7992595,7.287,0
3499,-1,25,3,684783.15,60.1,4.066,208.9599189,7.287,0
3500,-1,25,3,677971.33,56.56,4.062,208.7583165,7.287,0
3501,-1,25,3,718373.94,67.18,3.985,208.556714,7.287,0
3502,20110306,25,4,737551.74,70.69,3.922,208.3551116,7.287,0
3503,20111006,25,4,740259.63,71.45,3.881,208.1535092,7.287,0
3504,-1,25,3,717373.43,63.58,3.842,208.1265604,7.287,0
3505,-1,25,4,699270.1,70.71,3.804,208.2306018,7.287,0
3506,20110107,25,3,706206.86,66.61,3.748,208.3346432,7.274,0
3507,20110807,25,4,698529.64,71.64,3.711,208.4386847,7.274,0
3508,-1,25,4,680510.23,72.67,3.76,208.5309337,7.274,0
3509,-1,25,4,670854.96,78.1,3.811,208.5937018,7.274,0
3510,-1,25,4,668390.82,74.72,3.829,208.6564699,7.274,0
3511,20110508,25,4,679706.01,74.0,3.842,208.719238,7.274,0
3512,20111208,25,4,667130.48,70.93,3.812,208.7820061,7.274,0
3513,-1,25,3,688958.75,68.09,3.747,208.8424359,7.274,0
3514,-1,25,3,726422.55,66.8,3.704,208.902476,7.274,0
3515,20110209,25,3,699779.0,67.2,3.703,208.9625161,7.274,0
3516,20110909,25,3,673248.48,67.51,3.738,209.0225562,7.274,1
3517,-1,25,3,628720.46,62.05,3.742,209.1893892,7.274,0
3518,-1,25,3,620885.93,60.28,3.711,209.4986126,7.274,0
3519,-1,25,3,639160.24,60.7,3.645,209.807836,7.274,0
3520,20110710,25,3,671522.87,50.82,3.583,210.1170595,7.082,0
3521,-1,25,3,646915.47,58.95,3.541,210.4027602,7.082,0
3522,-1,25,3,690675.5,50.22,3.57,210.5473252,7.082,0
3523,-1,25,2,724443.97,46.28,3.569,210.6918901,7.082,0
3524,20110411,25,2,718393.61,40.88,3.551,210.8364551,7.082,0
3525,20111111,25,2,719235.07,44.81,3.53,210.9810201,7.082,0
3526,-1,25,2,728525.6,46.41,3.53,211.1847207,7.082,0
3527,-1,25,2,1116211.39,43.49,3.492,211.4120757,7.082,1
3528,20110212,25,2,878314.57,42.85,3.452,211.6394306,7.082,0
3529,20110912,25,2,916446.02,38.69,3.415,211.8667856,7.082,0
3530,-1,25,2,997502.47,33.09,3.413,212.0685039,7.082,0
3531,-1,25,2,1290532.97,36.56,3.389,212.2360401,7.082,0
3532,-1,25,2,683665.37,32.42,3.389,212.4035763,7.082,1
3533,20120601,25,1,636419.12,30.23,3.422,212.5711125,6.961,0
3534,-1,25,2,614764.31,34.6,3.513,212.7386486,6.961,0
3535,-1,25,1,594744.89,23.87,3.533,212.8336399,6.961,0
3536,-1,25,2,589554.29,32.24,3.567,212.9286312,6.961,0
3537,20120302,25,2,642776.4,34.98,3.617,213.0236225,6.961,0
3538,20121002,25,2,658984.38,32.47,3.64,213.1186138,6.961,1
3539,-1,25,2,654088.02,32.23,3.695,213.2732106,6.961,0
3540,-1,25,2,613501.05,35.51,3.739,213.4725116,6.961,0
3541,20120203,25,2,643155.89,36.01,3.816,213.6718127,6.961,0
3542,20120903,25,2,643711.53,37.44,3.848,213.8711137,6.961,0
3543,-1,25,3,638204.27,50.64,3.862,214.0167132,6.961,0
3544,-1,25,3,672831.78,62.7,3.9,214.0907105,6.961,0
3545,-1,25,2,684348.92,47.92,3.953,214.1647079,6.961,0
3546,20120604,25,2,791356.9,44.73,3.996,214.2387053,7.139,0
3547,-1,25,2,658691.56,42.46,4.044,214.3127027,7.139,0
3548,-1,25,3,661566.48,57.1,4.027,214.3675045,7.139,0
3549,-1,25,2,655157.32,44.2,4.004,214.4223063,7.139,0
3550,20120405,25,3,696421.72,58.76,3.951,214.4771081,7.139,0
3551,20121105,25,3,739866.16,59.21,3.889,214.5319099,7.139,0
3552,-1,25,3,717207.19,58.21,3.848,214.5485571,7.139,0
3553,-1,25,3,783371.02,67.69,3.798,214.5499425,7.139,0
3554,20120106,25,3,694765.95,69.54,3.742,214.5513278,7.139,0
3555,20120806,25,3,730254.19,58.48,3.689,214.5527132,7.139,0
3556,-1,25,3,753860.89,68.34,3.62,214.5653243,7.139,0
3557,-1,25,4,721601.9,73.52,3.564,214.606,7.139,0
3558,-1,25,3,718890.81,69.84,3.506,214.6466757,7.139,0
3559,20120607,25,4,753385.55,75.52,3.475,214.6873514,7.28,0
3560,-1,25,4,714093.95,73.87,3.523,214.728027,7.28,0
3561,-1,25,4,685676.58,74.32,3.567,214.7331351,7.28,0
3562,-1,25,4,659109.53,72.98,3.647,214.7382432,7.28,0
3563,20120308,25,4,709724.6,72.08,3.654,214.7433514,7.28,0
3564,20121008,25,4,710496.97,71.93,3.722,214.7484595,7.28,0
3565,-1,25,3,728467.72,66.99,3.807,214.825578,7.28,0
3566,-1,25,3,756527.64,64.53,3.834,214.9567044,7.28,0
3567,-1,25,3,714828.73,68.55,3.867,215.0878309,7.28,0
3568,20120709,25,4,671482.9,72.79,3.911,215.2189573,7.28,1
3569,-1,25,3,657241.63,60.9,3.948,215.3583757,7.28,0
3570,-1,25,3,664745.2,57.6,4.038,215.5475459,7.28,0
3571,-1,25,3,683300.84,54.52,3.997,215.7367162,7.28,0
3572,20120510,25,3,699536.73,57.58,3.985,215.9258865,7.293,0
3573,20121210,25,2,697317.41,43.74,4.0,216.1150568,7.293,0
3574,-1,25,3,685531.85,51.93,3.969,216.1464699,7.293,0
3575,-1,25,3,688940.94,56.69,3.882,216.1515902,7.293,0
3576,20100502,26,1,1034119.21,9.55,2.788,131.5279032,8.488,0
3577,20101202,26,1,1015684.09,18.14,2.771,131.5866129,8.488,1
3578,-1,26,1,999348.55,22.62,2.747,131.637,8.488,0
3579,-1,26,1,855385.01,27.32,2.753,131.686,8.488,0
3580,20100503,26,1,1005669.58,28.6,2.766,131.735,8.488,0
3581,20101203,26,1,963382.09,31.1,2.805,131.784,8.488,0
3582,-1,26,2,903366.55,35.34,2.834,131.8242903,8.488,0
3583,-1,26,2,893613.0,35.26,2.831,131.863129,8.488,0
3584,20100204,26,2,1029849.2,36.53,2.826,131.9019677,8.512,0
3585,20100904,26,3,1022293.81,50.13,2.849,131.9408065,8.512,0
3586,-1,26,2,905548.38,36.6,2.885,131.9809,8.512,0
3587,-1,26,2,881930.87,39.68,2.895,132.0226667,8.512,0
3588,-1,26,2,904503.85,40.56,2.935,132.0644333,8.512,0
3589,20100705,26,3,1074479.73,54.72,2.981,132.1062,8.512,0
3590,-1,26,2,972663.59,39.08,2.983,132.152129,8.512,0
3591,-1,26,3,986765.01,50.81,2.961,132.2230323,8.512,0
3592,-1,26,3,1069851.59,61.65,2.906,132.2939355,8.512,0
3593,20100406,26,3,1003202.66,58.46,2.857,132.3648387,8.512,0
3594,20101106,26,3,1073862.59,51.62,2.83,132.4357419,8.512,0
3595,-1,26,3,1001286.67,53.62,2.805,132.4733333,8.512,0
3596,-1,26,3,976242.09,63.78,2.81,132.4976,8.512,0
3597,20100207,26,3,1078455.48,58.9,2.815,132.5218667,8.445,0
3598,20100907,26,4,1122356.53,71.08,2.806,132.5461333,8.445,0
3599,-1,26,3,1028151.72,67.66,2.796,132.5667742,8.445,0
3600,-1,26,3,971615.62,65.4,2.784,132.5825806,8.445,0
3601,-1,26,3,1005324.28,63.79,2.792,132.5983871,8.445,0
3602,20100608,26,3,1125329.77,62.93,2.792,132.6141935,8.445,0
3603,-1,26,3,1011938.29,61.58,2.81,132.63,8.445,0
3604,-1,26,3,1007385.36,62.68,2.796,132.6616129,8.445,0
3605,-1,26,3,977322.52,57.23,2.77,132.6932258,8.445,0
3606,20100309,26,3,1037549.71,66.93,2.735,132.7248387,8.445,0
3607,20101009,26,3,1042226.3,54.82,2.717,132.7564516,8.445,1
3608,-1,26,3,923473.7,50.08,2.716,132.7670667,8.445,0
3609,-1,26,3,868636.3,52.47,2.718,132.7619333,8.445,0
3610,20100110,26,3,923221.52,57.8,2.717,132.7568,8.149,0
3611,20100810,26,2,1001069.52,46.81,2.776,132.7516667,8.149,0
3612,-1,26,2,937956.89,39.93,2.878,132.7633548,8.149,0
3613,-1,26,2,916522.66,36.13,2.919,132.8170968,8.149,0
3614,-1,26,2,895069.88,40.3,2.938,132.8708387,8.149,0
3615,20100511,26,1,970224.51,30.51,2.938,132.9245806,8.149,0
3616,20101211,26,2,971193.01,37.51,2.961,132.9783226,8.149,0
3617,-1,26,2,901972.7,36.73,3.03,132.9172,8.149,0
3618,-1,26,1,1286833.62,28.11,3.07,132.8369333,8.149,1
3619,20100312,26,1,1016143.64,27.73,3.065,132.7566667,8.149,0
3620,20101012,26,1,1149612.04,16.6,3.132,132.6764,8.149,0
3621,-1,26,1,1196813.33,20.61,3.139,132.6804516,8.149,0
3622,-1,26,1,1573982.47,21.81,3.15,132.7477419,8.149,0
3623,-1,26,1,877268.29,18.73,3.177,132.8150323,8.149,1
3624,20110701,26,1,938149.21,21.13,3.193,132.8823226,7.907,0
3625,-1,26,1,812323.29,16.7,3.215,132.9510645,7.907,0
3626,-1,26,1,809833.21,12.98,3.232,133.0285161,7.907,0
3627,-1,26,1,817485.14,5.54,3.243,133.1059677,7.907,0
3628,20110402,26,1,911807.02,11.17,3.24,133.1834194,7.907,0
3629,20111102,26,1,1010711.08,15.12,3.255,133.260871,7.907,1
3630,-1,26,1,981978.02,19.63,3.263,133.3701429,7.907,0
3631,-1,26,1,910298.44,16.3,3.281,133.4921429,7.907,0
3632,20110403,26,1,945643.17,14.31,3.437,133.6141429,7.907,0
3633,20111103,26,1,946614.55,28.13,3.6,133.7361429,7.907,0
3634,-1,26,1,887426.12,31.76,3.634,133.8492258,7.907,0
3635,-1,26,1,866566.54,22.99,3.624,133.9587419,7.907,0
3636,20110104,26,1,849231.61,22.99,3.638,134.0682581,7.818,0
3637,20110804,26,1,985229.81,29.09,3.72,134.1777742,7.818,0
3638,-1,26,2,863266.12,39.46,3.823,134.2784667,7.818,0
3639,-1,26,2,921700.61,33.81,3.919,134.3571,7.818,0
3640,-1,26,2,873450.29,47.17,3.988,134.4357333,7.818,0
3641,20110605,26,2,1024778.23,45.0,4.078,134.5143667,7.818,0
3642,-1,26,2,941008.85,48.2,4.095,134.593,7.818,0
3643,-1,26,2,938334.62,48.86,4.101,134.6803871,7.818,0
3644,-1,26,3,996723.58,56.74,4.034,134.7677742,7.818,0
3645,20110306,26,3,1054454.4,60.49,3.973,134.8551613,7.818,0
3646,20111006,26,3,1094058.68,59.85,3.924,134.9425484,7.818,0
3647,-1,26,3,981646.46,54.5,3.873,135.0837333,7.818,0
3648,-1,26,3,997474.93,56.94,3.851,135.2652667,7.818,0
3649,20110107,26,3,1070119.09,59.89,3.815,135.4468,7.767,0
3650,20110807,26,3,1133807.03,63.34,3.784,135.6283333,7.767,0
3651,-1,26,3,1021534.7,64.43,3.827,135.7837419,7.767,0
3652,-1,26,3,1017867.8,69.52,3.882,135.8738387,7.767,0
3653,-1,26,3,1005360.5,63.32,3.898,135.9639355,7.767,0
3654,20110508,26,3,1107552.43,63.16,3.903,136.0540323,7.767,0
3655,20111208,26,3,1087644.5,62.99,3.88,136.144129,7.767,0
3656,-1,26,3,1021766.75,60.58,3.82,136.183129,7.767,0
3657,-1,26,3,1064617.62,61.1,3.796,136.2136129,7.767,0
3658,20110209,26,3,1040143.14,59.67,3.784,136.2440968,7.767,0
3659,20110909,26,3,1069710.97,60.98,3.809,136.2745806,7.767,1
3660,-1,26,3,951569.84,55.19,3.809,136.3145,7.767,0
3661,-1,26,3,923644.6,50.72,3.758,136.367,7.767,0
3662,-1,26,3,959339.51,59.42,3.684,136.4195,7.767,0
3663,20110710,26,2,1130022.99,46.84,3.633,136.472,7.598,0
3664,-1,26,3,987886.08,53.91,3.583,136.5150968,7.598,0
3665,-1,26,2,974907.28,45.23,3.618,136.5017742,7.598,0
3666,-1,26,2,972256.98,35.06,3.604,136.4884516,7.598,0
3667,20110411,26,1,988950.75,31.7,3.586,136.475129,7.598,0
3668,20111111,26,2,1077640.13,40.08,3.57,136.4618065,7.598,0
3669,-1,26,2,946091.79,37.78,3.571,136.4666667,7.598,0
3670,-1,26,1,1282320.05,31.07,3.536,136.4788,7.598,1
3671,20110212,26,2,1012498.49,36.74,3.501,136.4909333,7.598,0
3672,20110912,26,2,1148987.46,34.24,3.47,136.5030667,7.598,0
3673,-1,26,1,1204807.83,28.24,3.445,136.5335161,7.598,0
3674,-1,26,1,1515175.01,22.53,3.413,136.5883871,7.598,0
3675,-1,26,1,972834.42,18.8,3.402,136.6432581,7.598,1
3676,20120601,26,1,971557.62,22.94,3.439,136.698129,7.467,0
3677,-1,26,1,836305.65,25.55,3.523,136.753,7.467,0
3678,-1,26,1,838751.5,15.22,3.542,136.8564194,7.467,0
3679,-1,26,1,820059.89,24.16,3.568,136.9598387,7.467,0
3680,20120302,26,1,939158.25,25.24,3.633,137.0632581,7.467,0
3681,20121002,26,1,1081005.64,23.89,3.655,137.1666774,7.467,1
3682,-1,26,1,965788.76,23.9,3.703,137.2583103,7.467,0
3683,-1,26,1,917924.47,28.06,3.751,137.3411034,7.467,0
3684,20120203,26,1,955641.74,22.49,3.827,137.4238966,7.467,0
3685,20120903,26,1,1028569.01,29.03,3.876,137.5066897,7.467,0
3686,-1,26,2,919503.4,35.06,3.867,137.5843871,7.467,0
3687,-1,26,2,874790.68,49.97,3.889,137.6552903,7.467,0
3688,-1,26,2,922018.43,33.33,3.921,137.7261935,7.467,0
3689,20120604,26,2,1116829.23,33.35,3.957,137.7970968,7.489,0
3690,-1,26,2,889670.29,36.9,4.025,137.868,7.489,0
3691,-1,26,3,923600.02,50.81,4.046,137.9230667,7.489,0
3692,-1,26,2,911969.0,43.6,4.023,137.9781333,7.489,0
3693,20120405,26,2,946573.29,40.29,3.991,138.0332,7.489,0
3694,20121105,26,2,1062548.73,47.11,3.947,138.0882667,7.489,0
3695,-1,26,3,978082.84,52.55,3.899,138.1065806,7.489,0
3696,-1,26,3,1067310.74,58.2,3.85,138.1101935,7.489,0
3697,20120106,26,3,1015853.03,58.51,3.798,138.1138065,7.489,0
3698,20120806,26,2,1106176.83,49.43,3.746,138.1174194,7.489,0
3699,-1,26,3,1029248.22,57.84,3.683,138.1295333,7.489,0
3700,-1,26,3,1056282.91,63.04,3.629,138.1629,7.489,0
3701,-1,26,3,1051190.44,60.71,3.577,138.1962667,7.489,0
3702,20120607,26,3,1180470.8,64.94,3.538,138.2296333,7.405,0
3703,-1,26,3,1063149.78,64.47,3.561,138.263,7.405,0
3704,-1,26,3,1049625.9,66.75,3.61,138.2331935,7.405,0
3705,-1,26,3,1031745.14,64.12,3.701,138.2033871,7.405,0
3706,20120308,26,3,1090915.09,65.6,3.698,138.1735806,7.405,0
3707,20121008,26,3,1121476.51,67.01,3.772,138.1437742,7.405,0
3708,-1,26,3,1068292.56,65.54,3.84,138.1857097,7.405,0
3709,-1,26,3,1022704.2,62.08,3.874,138.2814516,7.405,0
3710,-1,26,3,1053495.51,63.69,3.884,138.3771935,7.405,0
3711,20120709,26,3,1081874.03,61.58,3.921,138.4729355,7.405,1
3712,-1,26,3,986131.94,57.69,3.988,138.5673,7.405,0
3713,-1,26,3,961084.08,52.68,4.056,138.6534,7.405,0
3714,-1,26,3,964726.37,50.66,4.018,138.7395,7.405,0
3715,20120510,26,3,1095504.26,54.07,4.027,138.8256,7.138,0
3716,20121210,26,2,1044639.69,45.19,4.029,138.9117,7.138,0
3717,-1,26,2,975578.02,43.51,4.0,138.8336129,7.138,0
3718,-1,26,2,958619.8,46.95,3.917,138.7281613,7.138,0
3719,20100502,27,1,1874289.79,27.19,2.954,135.3524608,8.237,0
3720,20101202,27,1,1745362.72,29.81,2.94,135.4113076,8.237,1
3721,-1,27,2,1945070.33,32.44,2.909,135.4657781,8.237,0
3722,-1,27,2,1390934.27,36.0,2.91,135.5195191,8.237,0
3723,20100503,27,2,1313729.72,38.07,2.919,135.5732602,8.237,0
3724,20101203,27,2,1925113.12,45.98,2.938,135.6270013,8.237,0
3725,-1,27,2,1700627.97,49.04,2.96,135.6682247,8.237,0
3726,-1,27,3,1836714.84,52.34,2.963,135.7073618,8.237,0
3727,20100204,27,2,2053952.97,46.9,2.957,135.7464988,8.058,0
3728,20100904,27,3,1955814.13,62.62,2.992,135.7856359,8.058,0
3729,-1,27,3,1857500.96,54.95,3.01,135.82725,8.058,0
3730,-1,27,3,1850205.47,53.91,3.021,135.8721667,8.058,0
3731,-1,27,3,1805885.04,53.55,3.042,135.9170833,8.058,0
3732,20100705,27,3,1939458.84,69.02,3.095,135.962,8.058,0
3733,-1,27,3,1842465.78,53.82,3.112,136.010394,8.058,0
3734,-1,27,3,1836595.58,63.31,3.096,136.0796521,8.058,0
3735,-1,27,3,1962468.67,67.88,3.046,136.1489101,8.058,0
3736,20100406,27,4,2073102.59,74.29,3.006,136.2181682,8.058,0
3737,20101106,27,3,1873812.93,68.9,2.972,136.2874263,8.058,0
3738,-1,27,4,1887182.27,70.0,2.942,136.3243393,8.058,0
3739,-1,27,4,1962625.01,78.02,2.958,136.3483143,8.058,0
3740,20100207,27,4,2024554.1,76.25,2.958,136.3722893,7.982,0
3741,20100907,27,4,2119163.01,82.69,2.94,136.3962643,7.982,0
3742,-1,27,4,1880691.64,78.26,2.933,136.4179827,7.982,0
3743,-1,27,4,1808250.71,81.56,2.924,136.4366924,7.982,0
3744,-1,27,4,1816489.53,79.78,2.932,136.4554021,7.982,0
3745,20100608,27,4,1908036.68,77.45,2.942,136.4741118,7.982,0
3746,-1,27,4,1864436.12,77.36,2.923,136.4928214,7.982,0
3747,-1,27,4,1936878.46,75.16,2.913,136.5249182,7.982,0
