sale_id,date_key,customer_key,product_key,payment_key,category_key,purchase_amount,discount_applied,rating,repeat_customer
24903,20240321,24903,7,1,438,387.04,0,4.0,1
24904,20240704,24904,13,4,439,155.93,1,5.0,0
24905,20250208,24905,11,1,437,286.86,1,1.0,1
24906,20240822,24906,3,3,438,442.89,0,4.0,1
24907,20240806,24907,12,3,439,469.69,0,1.0,1
24908,20240311,24908,5,4,436,337.69,1,5.0,0
24909,20241102,24909,16,1,437,100.37,0,2.0,0
24910,20240421,24910,1,4,438,56.11,1,2.0,1
24911,20240530,24911,3,4,438,361.82,0,1.0,0
24912,20240410,24912,9,1,437,374.08,1,1.0,0
24913,20241113,24913,9,3,437,381.16,1,5.0,1
24914,20241113,24914,3,4,438,332.95,0,5.0,0
24915,20250127,24915,4,3,439,341.84,1,2.0,1
24916,20240619,24916,16,4,437,326.9,1,3.0,0
24917,20240623,24917,7,3,438,100.8,0,3.0,0
24918,20250130,24918,16,4,437,79.74,1,4.0,1
24919,20240701,24919,11,4,437,306.25,1,2.0,0
24920,20240818,24920,3,1,438,148.48,0,5.0,0
24921,20240715,24921,1,2,438,322.47,1,5.0,0
24922,20240827,24922,15,1,439,156.28,1,4.0,1
24923,20241004,24923,14,2,436,185.16,0,5.0,0
24924,20240327,24924,12,1,439,362.2,0,2.0,0
24925,20240518,24925,15,3,439,464.85,0,5.0,1
24926,20240313,24926,14,3,436,160.53,1,5.0,0
24927,20240725,24927,12,3,439,98.17,0,5.0,1
24928,20241015,24928,1,3,438,337.92,0,3.0,0
24929,20240316,24929,7,1,438,498.66,0,3.0,1
24930,20240317,24930,7,4,438,263.89,1,4.0,0
24931,20250107,24931,11,4,437,494.7,1,4.0,1
24932,20240420,24932,12,2,439,232.91,1,5.0,1
24933,20240917,24933,10,1,436,186.85,0,3.0,1
24934,20250118,24934,7,2,438,196.24,0,1.0,0
24935,20240913,24935,6,3,438,389.05,0,1.0,0
24936,20241207,24936,12,1,439,494.36,0,3.0,1
24937,20240917,24937,3,3,438,177.21,0,3.0,0
24938,20240530,24938,2,3,436,424.78,1,2.0,1
24939,20241101,24939,1,4,438,313.3,0,1.0,1
24940,20240624,24940,10,4,436,376.1,1,5.0,1
24941,20250202,24941,9,2,437,443.24,0,3.0,0
24942,20240903,24942,10,2,436,375.51,0,4.0,0
24943,20240411,24943,15,1,439,178.8,0,2.0,0
24944,20240906,24944,1,4,438,96.91,1,3.0,0
24945,20240927,24945,9,1,437,498.83,0,2.0,1
24946,20240519,24946,8,4,437,431.63,0,3.0,1
24947,20241005,24947,13,4,439,45.71,0,2.0,0
24948,20240227,24948,5,4,436,58.13,0,5.0,1
24949,20240929,24949,15,4,439,467.29,0,1.0,0
24950,20241206,24950,5,4,436,358.88,1,2.0,1
24951,20240611,24951,3,3,438,243.28,0,3.0,1
24952,20240806,24952,5,4,436,83.81,0,5.0,0
24953,20240319,24953,4,1,439,455.56,1,1.0,0
24954,20241111,24954,4,1,439,75.73,1,5.0,0
24955,20240226,24955,8,1,437,23.65,0,3.0,0
24956,20240922,24956,9,1,437,131.06,1,3.0,0
24957,20241218,24957,9,2,437,79.78,1,1.0,1
24958,20250127,24958,5,3,436,362.66,0,3.0,1
24959,20241025,24959,6,3,438,492.27,1,5.0,0
24960,20240612,24960,1,4,438,496.42,0,4.0,1
24961,20241220,24961,8,2,437,263.73,1,2.0,0
24962,20240605,24962,4,4,439,183.46,1,5.0,0
24963,20240808,24963,3,1,438,201.79,1,3.0,1
24964,20240816,24964,9,4,437,142.87,0,4.0,1
24965,20240820,24965,9,1,437,327.77,1,2.0,0
24966,20241010,24966,16,1,437,139.15,1,4.0,0
24967,20241105,24967,13,1,439,482.26,0,3.0,0
24968,20250120,24968,16,1,437,345.33,1,3.0,1
24969,20240226,24969,5,1,436,41.3,1,2.0,1
24970,20240924,24970,5,4,436,42.3,0,5.0,0
24971,20240819,24971,16,4,437,79.71,1,2.0,1
24972,20240821,24972,16,3,437,104.95,1,2.0,0
24973,20240515,24973,5,4,436,38.23,1,3.0,0
24974,20250122,24974,11,2,437,492.57,1,5.0,1
24975,20240521,24975,6,1,438,220.7,1,1.0,0
24976,20241112,24976,7,3,438,192.89,1,3.0,0
24977,20240808,24977,16,1,437,165.9,0,3.0,1
24978,20240502,24978,9,1,437,403.2,1,5.0,0
24979,20241218,24979,2,4,436,37.73,0,4.0,1
24980,20240607,24980,3,2,438,453.59,0,2.0,1
24981,20250105,24981,14,2,436,281.33,1,5.0,1
24982,20250126,24982,6,2,438,412.29,0,1.0,1
24983,20240507,24983,13,1,439,314.86,0,1.0,1
24984,20241127,24984,5,1,436,195.01,0,5.0,1
24985,20240817,24985,11,2,437,438.61,1,2.0,0
24986,20240808,24986,6,2,438,211.86,0,1.0,1
24987,20240716,24987,8,3,437,34.11,1,5.0,0
24988,20240918,24988,7,3,438,234.63,0,5.0,0
24989,20240417,24989,2,4,436,73.82,1,5.0,1
24990,20240708,24990,7,4,438,416.31,1,5.0,1
24991,20240308,24991,13,2,439,240.0,1,4.0,0
24992,20240607,24992,11,3,437,262.86,0,5.0,0
24993,20240521,24993,4,3,439,165.21,0,2.0,1
24994,20241130,24994,3,2,438,394.94,1,1.0,0
24995,20240602,24995,13,2,439,52.73,1,4.0,0
24996,20240426,24996,3,2,438,30.53,0,3.0,1
24997,20240526,24997,4,1,439,215.43,1,4.0,1
24998,20241013,24998,14,3,436,16.13,0,1.0,0
24999,20240425,24999,8,3,437,433.59,0,2.0,0
25000,20241030,25000,16,1,437,358.86,0,1.0,0
25001,20240923,25001,5,3,436,335.31,1,5.0,0
25002,20250202,25002,4,4,439,194.42,0,3.0,0
25003,20240421,25003,12,4,439,156.11,0,1.0,1
25004,20241005,25004,11,2,437,156.23,0,4.0,1
25005,20240608,25005,3,4,438,280.81,1,4.0,0
25006,20240816,25006,12,1,439,61.51,0,5.0,0
25007,20240728,25007,5,4,436,282.83,0,2.0,0
25008,20241029,25008,6,3,438,47.46,0,5.0,0
25009,20240709,25009,13,3,439,11.03,1,5.0,1
25010,20240222,25010,7,4,438,483.54,0,4.0,0
25011,20240412,25011,2,4,436,10.95,1,4.0,1
25012,20241006,25012,14,1,436,14.55,0,5.0,1
25013,20250104,25013,4,1,439,77.32,0,2.0,0
25014,20240628,25014,8,4,437,240.36,1,5.0,0
25015,20250130,25015,9,1,437,29.58,0,4.0,1
25016,20240321,25016,6,1,438,261.34,0,5.0,0
25017,20240312,25017,9,3,437,19.25,1,1.0,0
25018,20240804,25018,4,1,439,165.98,1,3.0,0
25019,20241214,25019,12,4,439,407.22,1,1.0,1
25020,20250111,25020,4,3,439,11.43,0,2.0,0
25021,20240905,25021,2,1,436,149.1,0,3.0,0
25022,20240614,25022,5,1,436,133.72,0,4.0,0
25023,20241107,25023,4,4,439,363.47,1,3.0,1
25024,20241204,25024,14,2,436,72.05,0,1.0,1
25025,20250126,25025,8,4,437,241.05,0,2.0,1
25026,20240518,25026,12,2,439,372.59,1,2.0,0
25027,20240811,25027,5,3,436,250.22,0,4.0,0
25028,20240217,25028,1,4,438,76.38,0,3.0,0
25029,20240325,25029,7,4,438,190.04,0,2.0,0
25030,20240215,25030,7,2,438,73.82,0,1.0,0
25031,20240720,25031,2,2,436,277.7,1,1.0,1
25032,20240612,25032,12,3,439,14.81,1,2.0,1
25033,20241102,25033,12,1,439,313.02,0,3.0,0
25034,20240308,25034,6,4,438,260.25,1,2.0,1
25035,20240516,25035,6,2,438,356.11,0,2.0,1
25036,20240611,25036,4,1,439,85.59,1,2.0,1
25037,20240322,25037,15,3,439,184.33,0,4.0,0
25038,20240524,25038,12,4,439,328.03,0,3.0,0
25039,20240527,25039,9,4,437,473.4,0,1.0,0
25040,20241001,25040,1,3,438,221.83,0,3.0,1
25041,20250117,25041,2,3,436,380.47,1,3.0,0
25042,20240517,25042,3,3,438,414.28,0,2.0,1
25043,20250128,25043,1,1,438,212.69,0,4.0,0
25044,20241204,25044,5,4,436,141.17,0,3.0,1
25045,20240817,25045,13,4,439,89.52,0,4.0,1
25046,20240805,25046,15,4,439,163.16,0,5.0,0
25047,20240505,25047,8,1,437,361.06,0,3.0,0
25048,20240712,25048,4,2,439,17.04,0,2.0,1
25049,20240725,25049,16,4,437,148.78,1,5.0,1
25050,20240502,25050,15,2,439,74.48,1,4.0,0
25051,20250202,25051,15,1,439,456.76,0,3.0,1
25052,20241226,25052,16,2,437,302.03,0,5.0,1
25053,20240317,25053,15,2,439,443.47,1,4.0,0
25054,20240426,25054,7,3,438,481.0,0,2.0,1
25055,20250202,25055,15,2,439,152.14,0,2.0,1
25056,20240227,25056,11,1,437,431.22,1,5.0,0
25057,20240612,25057,7,1,438,221.16,0,4.0,0
25058,20240714,25058,11,2,437,91.72,0,4.0,0
25059,20241030,25059,1,2,438,279.06,1,5.0,0
25060,20241210,25060,10,2,436,374.33,0,2.0,1
25061,20241015,25061,9,3,437,409.65,1,2.0,1
25062,20240812,25062,3,3,438,437.47,0,5.0,0
25063,20240423,25063,13,2,439,93.51,1,1.0,0
25064,20240711,25064,15,3,439,141.45,1,1.0,0
25065,20240818,25065,1,2,438,390.46,1,3.0,1
25066,20241103,25066,15,4,439,330.93,0,2.0,1
25067,20250117,25067,12,2,439,314.42,0,4.0,1
25068,20250105,25068,6,4,438,307.74,1,2.0,1
25069,20240519,25069,3,3,438,423.92,0,1.0,1
25070,20240615,25070,9,2,437,88.8,1,2.0,1
25071,20240225,25071,8,4,437,10.1,0,5.0,0
25072,20240314,25072,6,4,438,166.91,1,4.0,0
25073,20241106,25073,8,2,437,439.8,0,3.0,1
25074,20241025,25074,14,3,436,276.31,1,4.0,1
25075,20240516,25075,12,2,439,274.81,1,2.0,0
25076,20240318,25076,12,4,439,395.2,1,1.0,1
25077,20240921,25077,15,3,439,175.53,1,5.0,1
25078,20240224,25078,8,2,437,23.05,0,1.0,0
25079,20240902,25079,13,4,439,146.8,1,4.0,1
25080,20240516,25080,11,4,437,461.74,1,2.0,0
25081,20241220,25081,10,3,436,318.2,0,3.0,1
25082,20240227,25082,15,3,439,152.91,1,3.0,0
25083,20240322,25083,15,4,439,298.65,0,5.0,1
25084,20240824,25084,11,1,437,283.36,0,4.0,1
25085,20240719,25085,12,2,439,128.35,1,4.0,0
25086,20240529,25086,8,3,437,283.92,1,2.0,0
25087,20240305,25087,16,4,437,322.85,0,4.0,0
25088,20240812,25088,12,1,439,389.06,0,4.0,0
25089,20240524,25089,10,1,436,417.32,1,5.0,1
25090,20240409,25090,1,1,438,264.7,1,1.0,1
25091,20240720,25091,15,4,439,307.21,0,4.0,1
25092,20241119,25092,6,2,438,107.22,1,5.0,1
25093,20240518,25093,8,3,437,143.15,0,5.0,1
25094,20241208,25094,1,2,438,485.14,1,3.0,0
25095,20240607,25095,7,2,438,390.73,0,5.0,0
25096,20240210,25096,12,3,439,246.47,0,3.0,1
25097,20240503,25097,2,1,436,216.78,1,2.0,0
25098,20240321,25098,15,4,439,344.7,0,5.0,1
25099,20240608,25099,12,4,439,270.46,1,1.0,1
25100,20241207,25100,6,2,438,212.52,1,2.0,1
25101,20240227,25101,14,2,436,279.85,1,3.0,0
25102,20241031,25102,8,4,437,249.48,1,5.0,0
25103,20240408,25103,4,2,439,20.69,0,2.0,1
25104,20241030,25104,11,3,437,193.46,1,2.0,0
25105,20240530,25105,11,2,437,305.67,0,2.0,1
25106,20240304,25106,7,2,438,56.89,0,3.0,1
25107,20240417,25107,1,4,438,189.66,0,2.0,0
25108,20240508,25108,9,3,437,348.85,1,3.0,0
25109,20240630,25109,9,2,437,161.74,1,4.0,0
25110,20240921,25110,16,4,437,149.58,0,3.0,0
25111,20240531,25111,6,4,438,87.66,0,1.0,1
25112,20240508,25112,10,3,436,211.48,0,5.0,1
25113,20240830,25113,16,1,437,125.8,1,5.0,1
25114,20240810,25114,8,3,437,416.52,1,3.0,1
25115,20240211,25115,14,4,436,349.02,1,4.0,0
25116,20240405,25116,12,1,439,59.46,1,2.0,0
25117,20240717,25117,3,3,438,353.12,0,5.0,1
25118,20240504,25118,12,2,439,290.89,0,2.0,1
25119,20240212,25119,15,3,439,158.4,1,3.0,0
25120,20250119,25120,8,4,437,411.07,0,1.0,1
25121,20240621,25121,13,4,439,412.19,0,3.0,0
25122,20241210,25122,14,2,436,247.59,1,5.0,0
25123,20240830,25123,1,3,438,111.79,0,5.0,0
25124,20240210,25124,7,2,438,377.25,1,5.0,1
25125,20250116,25125,2,3,436,161.75,1,2.0,1
25126,20240918,25126,8,3,437,416.29,1,1.0,1
25127,20240331,25127,4,2,439,481.8,1,3.0,1
25128,20240527,25128,4,4,439,491.82,0,2.0,1
25129,20241106,25129,13,2,439,495.33,0,5.0,1
25130,20240305,25130,2,1,436,177.51,1,2.0,1
25131,20240321,25131,8,3,437,266.92,1,3.0,1
25132,20240712,25132,5,3,436,434.69,1,5.0,0
25133,20241104,25133,4,2,439,32.49,0,1.0,1
25134,20240330,25134,2,2,436,395.27,0,1.0,1
25135,20241216,25135,14,1,436,100.0,0,1.0,0
25136,20240403,25136,10,1,436,443.46,0,1.0,1
25137,20240605,25137,7,1,438,446.26,1,3.0,0
25138,20241011,25138,2,4,436,323.56,0,4.0,1
25139,20240612,25139,8,2,437,313.41,0,2.0,1
25140,20240326,25140,10,2,436,233.41,1,2.0,0
25141,20240303,25141,15,3,439,471.38,0,2.0,0
25142,20240301,25142,10,4,436,304.29,1,4.0,0
25143,20240722,25143,8,2,437,229.03,1,4.0,0
25144,20240218,25144,13,1,439,98.1,0,4.0,0
25145,20240808,25145,10,3,436,88.95,1,5.0,0
25146,20240821,25146,5,4,436,476.97,1,1.0,1
25147,20241011,25147,8,4,437,331.37,0,2.0,1
25148,20250203,25148,12,2,439,62.7,1,4.0,1
25149,20240504,25149,16,3,437,455.67,1,3.0,1
25150,20240816,25150,9,2,437,274.7,0,4.0,0
25151,20240614,25151,14,3,436,204.69,0,4.0,1
25152,20241017,25152,3,3,438,119.95,1,2.0,1
25153,20240513,25153,2,1,436,57.44,0,4.0,0
25154,20241219,25154,12,3,439,262.37,1,4.0,1
25155,20250206,25155,11,3,437,130.65,1,4.0,0
25156,20240713,25156,14,3,436,84.4,0,2.0,1
25157,20250129,25157,6,1,438,441.38,0,1.0,1
25158,20241219,25158,7,2,438,288.86,0,2.0,0
25159,20250128,25159,16,3,437,54.96,1,4.0,0
25160,20240905,25160,5,2,436,313.01,1,5.0,1
25161,20240318,25161,7,3,438,102.49,0,4.0,0
25162,20240319,25162,11,4,437,250.94,1,1.0,0
25163,20241013,25163,16,4,437,409.07,0,4.0,0
25164,20240713,25164,2,2,436,221.47,1,1.0,0
25165,20250130,25165,15,3,439,201.8,1,5.0,1
25166,20250209,25166,14,2,436,312.25,0,5.0,1
25167,20240911,25167,7,2,438,135.81,1,1.0,0
25168,20250103,25168,7,2,438,452.93,1,1.0,0
25169,20240401,25169,2,4,436,176.44,0,1.0,1
25170,20240910,25170,7,3,438,205.21,0,1.0,1
25171,20241022,25171,1,1,438,269.34,0,5.0,1
25172,20241123,25172,9,4,437,139.03,1,4.0,0
25173,20241106,25173,14,3,436,182.9,1,1.0,1
25174,20241112,25174,9,4,437,378.48,1,2.0,1
25175,20241211,25175,14,1,436,218.67,0,4.0,0
25176,20240710,25176,8,4,437,478.6,0,5.0,0
25177,20250111,25177,12,1,439,151.84,0,3.0,1
25178,20250204,25178,14,2,436,235.23,0,4.0,1
25179,20240624,25179,16,4,437,478.26,0,4.0,1
25180,20240229,25180,3,4,438,44.02,0,1.0,0
25181,20241029,25181,6,2,438,91.24,1,2.0,1
25182,20240914,25182,15,4,439,41.0,1,4.0,1
25183,20240612,25183,8,4,437,236.14,0,4.0,1
25184,20241107,25184,13,1,439,248.51,0,2.0,1
25185,20241106,25185,14,3,436,221.18,1,4.0,1
25186,20241026,25186,2,4,436,436.55,0,2.0,1
25187,20240901,25187,2,1,436,343.77,1,4.0,1
25188,20240314,25188,12,3,439,262.29,0,5.0,1
25189,20240816,25189,3,1,438,371.47,1,2.0,0
25190,20240721,25190,15,4,439,104.03,1,4.0,1
25191,20240713,25191,6,3,438,394.89,1,1.0,1
25192,20240907,25192,10,4,436,411.71,0,3.0,1
25193,20240829,25193,16,2,437,371.64,0,3.0,1
25194,20240712,25194,4,4,439,27.65,1,3.0,0
25195,20240322,25195,11,1,437,253.08,0,5.0,0
25196,20241107,25196,15,4,439,311.78,0,2.0,0
25197,20240930,25197,16,4,437,93.36,1,1.0,1
25198,20240926,25198,10,2,436,155.05,1,3.0,1
25199,20240527,25199,16,2,437,171.54,0,5.0,0
25200,20241110,25200,16,1,437,492.36,1,2.0,1
25201,20240911,25201,16,1,437,372.02,0,4.0,0
25202,20241124,25202,11,2,437,324.35,1,5.0,1
25203,20241202,25203,6,1,438,144.54,1,4.0,0
25204,20241215,25204,12,2,439,453.8,1,5.0,1
25205,20241109,25205,15,4,439,333.08,0,2.0,0
25206,20240716,25206,2,2,436,424.03,0,1.0,1
25207,20241205,25207,7,3,438,390.1,0,4.0,0
25208,20241027,25208,8,2,437,419.57,1,2.0,0
25209,20240801,25209,12,3,439,490.94,0,2.0,1
25210,20240508,25210,14,2,436,470.43,1,5.0,0
25211,20240824,25211,8,4,437,205.6,0,5.0,1
25212,20241218,25212,7,4,438,63.51,1,1.0,1
25213,20240901,25213,16,2,437,278.36,0,5.0,1
25214,20250126,25214,9,3,437,226.39,1,1.0,0
25215,20240301,25215,2,2,436,346.63,0,3.0,0
25216,20240611,25216,7,2,438,81.87,0,2.0,0
25217,20240831,25217,11,3,437,17.1,0,2.0,0
25218,20250114,25218,5,1,436,46.56,1,5.0,0
25219,20240509,25219,9,4,437,233.01,0,4.0,0
25220,20241119,25220,13,2,439,366.71,0,4.0,1
25221,20240528,25221,7,4,438,324.05,1,5.0,1
25222,20240415,25222,13,3,439,333.11,0,3.0,0
25223,20241203,25223,15,2,439,125.12,0,3.0,0
25224,20240831,25224,9,3,437,203.3,0,4.0,0
25225,20240228,25225,2,4,436,139.35,1,2.0,0
25226,20240615,25226,4,4,439,105.25,0,4.0,0
25227,20240304,25227,16,2,437,61.45,1,1.0,0
25228,20240210,25228,9,2,437,228.77,0,5.0,0
25229,20241016,25229,7,2,438,139.47,1,4.0,1
25230,20240426,25230,13,3,439,231.26,1,3.0,0
25231,20240616,25231,16,1,437,47.62,1,1.0,0
25232,20241010,25232,12,4,439,215.25,1,5.0,0
25233,20240307,25233,9,2,437,389.04,0,1.0,1
25234,20240726,25234,7,1,438,421.31,0,1.0,1
25235,20241225,25235,4,1,439,397.91,0,3.0,1
25236,20240801,25236,1,4,438,84.8,0,4.0,1
25237,20240729,25237,1,2,438,347.2,1,3.0,0
25238,20241108,25238,4,4,439,491.02,1,3.0,1
25239,20250126,25239,16,2,437,72.99,1,4.0,1
25240,20250113,25240,3,3,438,475.48,0,5.0,1
25241,20240705,25241,7,2,438,470.53,1,4.0,0
25242,20240824,25242,12,4,439,448.58,0,3.0,1
25243,20250114,25243,6,4,438,381.11,0,1.0,1
25244,20240908,25244,2,3,436,401.69,0,3.0,1
25245,20241022,25245,16,3,437,268.91,0,5.0,0
25246,20240214,25246,7,3,438,292.37,1,5.0,0
25247,20240412,25247,1,3,438,473.22,1,5.0,1
25248,20240701,25248,9,2,437,429.8,1,1.0,1
25249,20241201,25249,14,2,436,151.15,1,2.0,0
25250,20240303,25250,14,3,436,390.3,1,5.0,0
25251,20241231,25251,9,4,437,429.05,1,2.0,0
25252,20241014,25252,1,4,438,306.21,0,5.0,0
25253,20240417,25253,7,3,438,479.67,1,3.0,0
25254,20240316,25254,13,2,439,435.86,0,4.0,1
25255,20241027,25255,14,2,436,414.69,0,2.0,1
25256,20240713,25256,10,1,436,92.68,1,4.0,1
25257,20240626,25257,4,3,439,258.16,0,2.0,1
25258,20240715,25258,7,1,438,297.97,1,1.0,1
25259,20241110,25259,10,1,436,469.72,1,1.0,1
25260,20241218,25260,5,1,436,445.91,0,5.0,1
25261,20241230,25261,4,1,439,387.89,1,5.0,1
25262,20240824,25262,11,4,437,12.86,0,3.0,0
25263,20240210,25263,13,2,439,403.89,0,2.0,1
25264,20240327,25264,8,2,437,231.59,1,3.0,0
25265,20241230,25265,12,4,439,229.91,1,5.0,1
25266,20240227,25266,9,2,437,108.04,1,5.0,1
25267,20241106,25267,16,3,437,212.9,0,3.0,1
25268,20241031,25268,11,2,437,22.47,0,3.0,0
25269,20250108,25269,5,2,436,319.75,1,2.0,1
25270,20240901,25270,5,2,436,318.33,1,4.0,1
25271,20241218,25271,11,4,437,305.15,1,4.0,0
25272,20240714,25272,6,2,438,302.83,0,2.0,1
25273,20241109,25273,14,3,436,478.98,0,3.0,1
25274,20240606,25274,15,1,439,442.33,0,3.0,1
25275,20250105,25275,13,4,439,322.2,1,2.0,0
25276,20241123,25276,1,2,438,409.46,1,1.0,1
25277,20240624,25277,3,4,438,434.74,1,2.0,0
25278,20240717,25278,4,3,439,89.33,0,5.0,0
25279,20240430,25279,15,2,439,222.48,1,3.0,1
25280,20241218,25280,1,1,438,456.12,1,2.0,1
25281,20240506,25281,14,1,436,48.1,1,2.0,0
25282,20250104,25282,4,2,439,450.17,1,2.0,1
25283,20240603,25283,5,3,436,253.95,1,4.0,1
25284,20240704,25284,6,4,438,497.55,0,3.0,1
25285,20240620,25285,12,1,439,443.16,1,5.0,0
25286,20241030,25286,8,1,437,323.65,0,4.0,1
25287,20240322,25287,8,4,437,150.98,0,2.0,1
25288,20240612,25288,2,1,436,253.47,0,3.0,1
25289,20240618,25289,10,2,436,109.45,1,1.0,1
25290,20240522,25290,15,3,439,336.7,1,3.0,1
25291,20241112,25291,3,4,438,391.97,1,1.0,1
25292,20250117,25292,7,2,438,138.17,0,3.0,0
25293,20240919,25293,2,4,436,152.47,0,3.0,1
25294,20241004,25294,12,4,439,325.65,1,1.0,1
25295,20240411,25295,8,3,437,92.26,1,1.0,0
25296,20241106,25296,6,3,438,168.97,0,4.0,0
25297,20250123,25297,10,3,436,19.33,0,5.0,0
25298,20240602,25298,11,3,437,458.01,1,5.0,1
25299,20240821,25299,13,4,439,406.6,0,2.0,1
25300,20240906,25300,16,1,437,32.81,1,1.0,0
25301,20240416,25301,5,4,436,65.49,0,5.0,1
25302,20240609,25302,2,2,436,416.88,0,2.0,1
25303,20240805,25303,5,1,436,481.07,0,2.0,0
25304,20240704,25304,1,3,438,253.84,0,5.0,1
25305,20250125,25305,7,1,438,435.69,1,2.0,1
25306,20240904,25306,4,3,439,411.91,1,2.0,0
25307,20240720,25307,3,4,438,230.02,0,4.0,1
25308,20240511,25308,12,2,439,169.45,1,2.0,0
25309,20240617,25309,12,1,439,31.8,1,4.0,0
25310,20240727,25310,16,1,437,388.45,0,5.0,1
25311,20240721,25311,4,3,439,274.22,0,1.0,1
25312,20240507,25312,7,1,438,396.26,1,2.0,1
25313,20241121,25313,1,4,438,249.17,1,3.0,0
25314,20240606,25314,2,1,436,18.52,1,5.0,0
25315,20240922,25315,3,2,438,283.87,1,4.0,1
25316,20240728,25316,6,3,438,94.59,1,1.0,1
25317,20241022,25317,9,1,437,159.15,1,3.0,0
25318,20240728,25318,3,3,438,139.31,0,1.0,0
25319,20240329,25319,14,4,436,498.4,0,2.0,1
25320,20240216,25320,2,2,436,208.73,0,4.0,1
25321,20241222,25321,14,1,436,227.04,0,1.0,0
25322,20240916,25322,7,1,438,332.61,1,3.0,1
25323,20240505,25323,9,1,437,95.64,1,5.0,0
25324,20240531,25324,16,2,437,151.24,0,1.0,0
25325,20240418,25325,7,3,438,225.78,0,1.0,1
25326,20240716,25326,12,3,439,111.51,0,2.0,0
25327,20241129,25327,6,1,438,491.65,0,5.0,1
25328,20240521,25328,13,3,439,390.46,0,4.0,0
25329,20240907,25329,1,4,438,488.71,0,3.0,0
25330,20250209,25330,14,2,436,224.92,1,2.0,0
25331,20240825,25331,10,3,436,189.92,0,4.0,1
25332,20240301,25332,5,2,436,306.08,0,2.0,0
25333,20241105,25333,2,4,436,315.87,0,1.0,0
25334,20241226,25334,1,3,438,191.52,1,5.0,1
25335,20240806,25335,8,1,437,245.09,0,1.0,0
25336,20240524,25336,14,1,436,177.78,0,3.0,0
25337,20240707,25337,15,2,439,311.8,0,2.0,0
25338,20240830,25338,6,2,438,37.64,0,4.0,0
25339,20240517,25339,3,1,438,28.74,1,2.0,1
25340,20240922,25340,12,4,439,111.47,1,5.0,1
25341,20240317,25341,6,3,438,24.71,1,1.0,0
25342,20240411,25342,5,2,436,257.81,1,5.0,0
25343,20240624,25343,11,3,437,15.71,0,5.0,0
25344,20240719,25344,2,2,436,393.98,0,3.0,0
25345,20241210,25345,9,3,437,448.46,1,1.0,0
25346,20240708,25346,11,1,437,301.19,1,4.0,1
25347,20241218,25347,8,2,437,153.67,1,2.0,1
25348,20240727,25348,8,4,437,259.51,1,3.0,1
25349,20241115,25349,15,4,439,215.81,1,4.0,1
25350,20241103,25350,9,4,437,442.91,0,2.0,0
25351,20240913,25351,8,1,437,405.82,0,5.0,1
25352,20240330,25352,14,3,436,103.33,1,5.0,1
25353,20241223,25353,2,1,436,375.8,0,4.0,1
25354,20241003,25354,9,2,437,377.33,0,2.0,1
25355,20241215,25355,2,2,436,362.07,0,5.0,0
25356,20240827,25356,4,3,439,303.61,0,3.0,0
25357,20240512,25357,7,2,438,206.61,0,5.0,0
25358,20241207,25358,4,2,439,196.36,1,1.0,0
25359,20240320,25359,13,3,439,342.22,0,3.0,1
25360,20240517,25360,10,3,436,53.2,0,2.0,0
25361,20240611,25361,8,3,437,380.43,0,4.0,1
25362,20250202,25362,12,2,439,405.12,0,5.0,1
25363,20241026,25363,15,3,439,98.49,1,3.0,0
25364,20241118,25364,16,4,437,107.81,1,1.0,1
25365,20241223,25365,7,2,438,90.29,0,3.0,1
25366,20240927,25366,13,2,439,313.42,1,5.0,0
25367,20241005,25367,8,2,437,64.26,0,3.0,1
25368,20240902,25368,8,2,437,32.7,0,5.0,1
25369,20240303,25369,3,1,438,389.43,1,1.0,1
25370,20250124,25370,13,2,439,314.12,1,4.0,1
25371,20250109,25371,12,3,439,285.51,1,5.0,1
25372,20240904,25372,14,4,436,123.76,1,5.0,1
25373,20240309,25373,14,2,436,181.72,0,5.0,0
25374,20240703,25374,10,1,436,452.87,1,2.0,1
25375,20240922,25375,11,4,437,113.18,0,3.0,0
25376,20240805,25376,15,1,439,267.07,0,5.0,0
25377,20241118,25377,12,1,439,445.38,1,5.0,0
25378,20250125,25378,16,2,437,84.41,0,1.0,1
25379,20240328,25379,2,1,436,267.58,0,3.0,1
25380,20241214,25380,6,3,438,52.7,1,5.0,0
25381,20240614,25381,3,2,438,235.67,0,5.0,1
25382,20241215,25382,8,1,437,254.25,1,3.0,0
25383,20241113,25383,7,1,438,187.89,0,5.0,1
25384,20241025,25384,6,4,438,226.86,0,2.0,1
25385,20240305,25385,10,2,436,264.17,0,2.0,1
25386,20240614,25386,6,2,438,38.1,0,1.0,1
25387,20240917,25387,13,4,439,242.5,0,5.0,1
25388,20240907,25388,11,2,437,276.08,0,2.0,0
25389,20240818,25389,2,3,436,332.55,0,1.0,0
25390,20250115,25390,7,1,438,69.62,0,1.0,1
25391,20250106,25391,10,1,436,147.08,0,2.0,1
25392,20241016,25392,16,1,437,445.34,1,4.0,0
25393,20241109,25393,6,3,438,108.96,0,4.0,0
25394,20240316,25394,3,1,438,450.91,1,4.0,1
25395,20241118,25395,5,2,436,26.62,0,2.0,1
25396,20240325,25396,4,3,439,386.84,0,1.0,0
25397,20241230,25397,8,1,437,185.29,1,3.0,0
25398,20240409,25398,3,3,438,422.07,1,1.0,0
25399,20240716,25399,2,2,436,488.08,1,2.0,1
25400,20240501,25400,2,4,436,417.68,0,2.0,1
